event,league,date,event_location_country,fighter_1,fighter_2,winner,match_arm,f1_age,f2_age,f1_style_dominant,f1_style_additional,f2_style_dominant,f2_style_additional,f1_weight,f2_weight,weight_advantage,f1_height,f2_height,height_advantage,f1_country,f2_country,f1_travel_penalty,f2_travel_penalty,domestic_advantage,travel_type,label,f1_style_combo_success_percent,f2_style_combo_success_percent,athlete1_style_advantage_rate,f1_gender,f2_gender,f1_is_current_title_holder,f2_is_current_title_holder,f1_days_from_last_match,f2_days_from_last_match,f1_low_rank_predictions,f1_high_rank_predictions,f2_low_rank_predictions,f2_high_rank_predictions,f1_all_rank_predictions,f2_all_rank_predictions,f1_left_winning_streak,f1_right_winning_streak,f1_winrate_last_5,f2_left_winning_streak,f2_right_winning_streak,f2_winrate_last_5,num_shared_opponents_value,mma_math_positive,mma_math_negative,has_head_to_head,head_to_head_result,second_order_mma_math_difference,second_order_mma_math_positive,second_order_mma_math_negative,f1_domestic_win_rate,f1_transatlantic_win_rate,f2_domestic_win_rate,f2_transatlantic_win_rate
East vs West 5,EvW,"November 19, 2022",Turkey,Evgeny Prudnik,Devon Larratt,Devon Larratt,Right,37.0,50.0,Hook,Toproll,Toproll,King's Move,115.0,120.0,-5.0,185.0,196.0,-11.0,Ukraine,Canada,0,1,1,transatlantic,0,39.7,80.0,40.4,male,male,False,False,105,147,5,0,7,0,8,14,0,3,0.75,0,0,0.67,0,0,0,0,0,-1,0,1,0.5,0.5,1.0,0.75
East vs West 4,EvW,"August 6, 2022",Turkey,Raimonds Liepins,Ryan Bowen,Raimonds Liepins,Right,34.0,41.0,Hook,Press,King's Move,Toproll,83.0,91.0,-8.0,170.0,185.0,-15.0,Latvia,Australia,0,0,0,domestic,1,37.2,14.3,60.0,male,male,False,False,435,0,0,1,2,0,2,5,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.6,0.0,0.25,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Ryan Bowen,Raimonds Liepins,Raimonds Liepins,Right,41.0,34.0,King's Move,Toproll,Hook,Press,91.0,83.0,8.0,185.0,170.0,15.0,Australia,Latvia,0,0,0,domestic,0,14.3,37.2,40.0,male,male,False,False,0,435,2,0,0,1,5,2,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.25,0.5,0.6,0.0
East vs West 4,EvW,"August 6, 2022",Turkey,Revaz Lutidze,Derek Smith,Revaz Lutidze,Right,39.0,39.0,Toproll,Hook,Hook,Toproll,145.0,153.0,-8.0,195.0,203.0,-8.0,Georgia,USA,0,1,1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,77,77,5,0,1,0,8,1,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.25
East vs West 4,EvW,"August 6, 2022",Turkey,Derek Smith,Revaz Lutidze,Revaz Lutidze,Right,39.0,39.0,Hook,Toproll,Toproll,Hook,153.0,145.0,8.0,203.0,195.0,8.0,USA,Georgia,1,0,-1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,77,77,1,0,5,0,1,8,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Daniel Procopciuc,Corey Miller,Daniel Procopciuc,Right,24.0,40.0,Hook,Toproll,Hook,,78.0,80.0,-2.0,171.0,173.0,-2.0,Moldova,USA,0,1,1,transatlantic,1,39.7,42.9,50.0,male,male,False,False,0,0,3,1,0,0,8,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.0
East vs West 4,EvW,"August 6, 2022",Turkey,Corey Miller,Daniel Procopciuc,Daniel Procopciuc,Right,40.0,24.0,Hook,,Hook,Toproll,80.0,78.0,2.0,173.0,171.0,2.0,USA,Moldova,1,0,-1,transatlantic,0,42.9,39.7,50.0,male,male,False,False,0,0,0,0,3,1,0,8,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Chance Shaw,Zurab Tavberidze,Chance Shaw,Right,26.0,28.0,Hook,Toproll,Hook,Side,130.0,105.0,25.0,183.0,180.0,3.0,USA,Georgia,1,0,-1,transatlantic,1,39.7,44.2,50.0,male,male,False,False,175,77,3,0,3,0,6,5,0,0,0.0,2,0,0.75,0,0,0,0,0,0,0,0,0.0,0.167,0.5,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Zurab Tavberidze,Chance Shaw,Chance Shaw,Right,28.0,26.0,Hook,Side,Hook,Toproll,105.0,130.0,-25.0,180.0,183.0,-3.0,Georgia,USA,0,1,1,transatlantic,0,44.2,39.7,50.0,male,male,False,False,77,175,3,0,3,0,5,6,2,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.167
East vs West 4,EvW,"August 6, 2022",Turkey,Sandris Sedis,Lachlan Adair,Sandris Sedis,Right,31.0,35.0,Toproll,Hook,Hook,Press,114.0,107.0,7.0,194.0,186.0,8.0,Latvia,Australia,0,0,0,domestic,1,53.4,37.2,59.6,male,male,False,False,175,0,5,0,0,0,6,1,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.8,0.0,0.167,1.0
East vs West 4,EvW,"August 6, 2022",Turkey,Lachlan Adair,Sandris Sedis,Sandris Sedis,Right,35.0,31.0,Hook,Press,Toproll,Hook,107.0,114.0,-7.0,186.0,194.0,-8.0,Australia,Latvia,0,0,0,domestic,0,37.2,53.4,40.4,male,male,False,False,0,175,0,0,5,0,1,6,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.167,1.0,0.8,0.0
East vs West 4,EvW,"August 6, 2022",Turkey,Yerdaulet Sarybay,Yusuf Yildizoglu,Yerdaulet Sarybay,Right,28.0,30.0,Hook,Toproll,Toproll,Hook,105.0,72.0,33.0,183.0,180.0,3.0,Kazakhstan,Turkey,0,0,0,domestic,1,39.7,53.4,40.4,male,male,False,False,0,175,0,0,0,0,0,0,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Yusuf Yildizoglu,Yerdaulet Sarybay,Yerdaulet Sarybay,Right,30.0,28.0,Toproll,Hook,Hook,Toproll,72.0,105.0,-33.0,180.0,183.0,-3.0,Turkey,Kazakhstan,0,0,0,domestic,0,53.4,39.7,59.6,male,male,False,False,175,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Irakli Zirakashvili,Krasimir Kostadinov,Irakli Zirakashvili,Right,27.0,37.0,Toproll,Press,Hook,Side,95.0,104.0,-9.0,190.0,180.0,10.0,Georgia,Bulgaria,0,0,0,domestic,1,58.5,44.2,59.6,male,male,False,False,42,77,4,2,1,0,10,3,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0.692,0.0,0.4,1.0
East vs West 4,EvW,"August 6, 2022",Turkey,Krasimir Kostadinov,Irakli Zirakashvili,Irakli Zirakashvili,Right,37.0,27.0,Hook,Side,Toproll,Press,104.0,95.0,9.0,180.0,190.0,-10.0,Bulgaria,Georgia,0,0,0,domestic,0,44.2,58.5,40.4,male,male,False,False,77,42,1,0,4,2,3,10,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.4,1.0,0.692,0.0
East vs West 4,EvW,"August 6, 2022",Turkey,Artyom Morozov,Dave Chaffee,Artyom Morozov,Right,27.0,48.0,Toproll,Hook,Side,Press,142.0,125.0,17.0,195.0,188.0,7.0,Kazakhstan,USA,0,1,1,transatlantic,1,53.4,58.3,57.1,male,male,False,False,77,77,3,0,6,1,4,17,2,0,0.75,0,0,0.5,0,0,0,0,0,0,0,0,0.733,1.0,0.667,0.286
East vs West 4,EvW,"August 6, 2022",Turkey,Dave Chaffee,Artyom Morozov,Artyom Morozov,Right,48.0,27.0,Side,Press,Toproll,Hook,125.0,142.0,-17.0,188.0,195.0,-7.0,USA,Kazakhstan,1,0,-1,transatlantic,0,58.3,53.4,42.9,male,male,False,False,77,77,6,1,3,0,17,4,0,0,0.5,2,0,0.75,0,0,0,0,0,0,0,0,0.667,0.286,0.733,1.0
East vs West 4,EvW,"August 6, 2022",Turkey,Gabriela Vasconcelos,Egle Vaitkute,Gabriela Vasconcelos,Left,37.0,40.0,Hook,Toproll,Toproll,Hook,80.0,80.0,0.0,157.0,180.0,-23.0,Brazil,Lithuania,1,0,-1,transatlantic,1,39.7,53.4,40.4,female,female,False,False,126,0,5,2,0,1,8,2,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.75,0.4,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Egle Vaitkute,Gabriela Vasconcelos,Gabriela Vasconcelos,Left,40.0,37.0,Toproll,Hook,Hook,Toproll,80.0,80.0,-0.0,180.0,157.0,23.0,Lithuania,Brazil,0,1,1,transatlantic,0,53.4,39.7,59.6,female,female,False,False,0,126,0,1,5,2,2,8,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.75
East vs West 4,EvW,"August 6, 2022",Turkey,Davit Samushia,Bozhidar Simeonov,Davit Samushia,Right,33.0,27.0,Press,Hook,Toproll,Side,85.0,85.0,0.0,178.0,175.0,3.0,Georgia,Bulgaria,0,0,0,domestic,1,82.4,53.3,54.5,male,male,False,False,77,420,2,1,4,1,3,6,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0.833,0.5,0.4,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Bozhidar Simeonov,Davit Samushia,Davit Samushia,Right,27.0,33.0,Toproll,Side,Press,Hook,85.0,85.0,-0.0,175.0,178.0,-3.0,Bulgaria,Georgia,0,0,0,domestic,0,53.3,82.4,45.5,male,male,False,False,420,77,4,1,2,1,6,3,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0.4,0.5,0.833,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,David Dadikyan,Oleg Zhokh,David Dadikyan,Left,26.0,32.0,Hook,,Toproll,Hook,115.0,85.0,30.0,185.0,183.0,2.0,Armenia,Ukraine,0,0,0,domestic,1,42.9,53.4,40.4,male,male,False,False,0,175,6,1,0,1,9,3,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.714,0.5,0.6,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Oleg Zhokh,David Dadikyan,David Dadikyan,Left,32.0,26.0,Toproll,Hook,Hook,,85.0,115.0,-30.0,183.0,185.0,-2.0,Ukraine,Armenia,0,0,0,domestic,0,53.4,42.9,59.6,male,male,False,False,175,0,0,1,6,1,3,9,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.6,0.5,0.714,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Gabriela Vasconcelos,Egle Vaitkute,Gabriela Vasconcelos,Right,37.0,40.0,Hook,Toproll,Toproll,Hook,80.0,80.0,0.0,157.0,180.0,-23.0,Brazil,Lithuania,1,0,-1,transatlantic,1,39.7,53.4,40.4,female,female,False,False,126,0,5,2,0,1,8,2,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.75,0.4,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Egle Vaitkute,Gabriela Vasconcelos,Gabriela Vasconcelos,Right,40.0,37.0,Toproll,Hook,Hook,Toproll,80.0,80.0,-0.0,180.0,157.0,23.0,Lithuania,Brazil,0,1,1,transatlantic,0,53.4,39.7,59.6,female,female,False,False,0,126,0,1,5,2,2,8,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.75
East vs West 4,EvW,"August 6, 2022",Turkey,Artyom Morozov,Kody Merritt,Artyom Morozov,Left,27.0,51.0,Toproll,Hook,King's Move,Toproll,142.0,153.0,-11.0,195.0,188.0,7.0,Kazakhstan,USA,0,1,1,transatlantic,1,53.4,14.3,100.0,male,male,False,False,77,0,3,0,0,0,4,1,2,0,0.75,0,0,0.5,0,0,0,0,0,0,0,0,0.733,1.0,0.0,0.0
East vs West 4,EvW,"August 6, 2022",Turkey,Kody Merritt,Artyom Morozov,Artyom Morozov,Left,51.0,27.0,King's Move,Toproll,Toproll,Hook,153.0,142.0,11.0,188.0,195.0,-7.0,USA,Kazakhstan,1,0,-1,transatlantic,0,14.3,53.4,0.0,male,male,False,False,0,77,0,0,3,0,1,4,0,0,0.5,2,0,0.75,0,0,0,0,0,0,0,0,0.0,0.0,0.733,1.0
East vs West 4,EvW,"August 6, 2022",Turkey,Evgeny Prudnik,Todd Hutchings,Evgeny Prudnik,Right,37.0,58.0,Hook,Toproll,Side,Press,115.0,98.0,17.0,185.0,180.0,5.0,Ukraine,USA,0,1,1,transatlantic,1,39.7,58.3,32.1,male,male,False,False,77,77,7,2,1,0,13,3,0,2,0.67,0,2,0.67,0,0,0,0,0,-1,0,1,0.5,0.5,1.0,0.727
East vs West 4,EvW,"August 6, 2022",Turkey,Todd Hutchings,Evgeny Prudnik,Evgeny Prudnik,Right,58.0,37.0,Side,Press,Hook,Toproll,98.0,115.0,-17.0,180.0,185.0,-5.0,USA,Ukraine,1,0,-1,transatlantic,0,58.3,39.7,67.9,male,male,False,False,77,77,1,0,7,2,3,13,0,2,0.67,0,2,0.67,0,0,0,0,0,1,1,0,1.0,0.727,0.5,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Jerry Cadorette,Genadi Kvikvinia,Jerry Cadorette,Right,52.0,40.0,Press,,Hook,Press,147.0,140.0,7.0,187.0,185.0,2.0,USA,Georgia,1,0,-1,transatlantic,1,50.0,37.2,83.3,male,male,False,False,0,77,0,0,6,2,2,16,0,0,0.5,0,2,0.67,0,0,0,0,0,0,0,0,0.5,0.667,0.444,0.5
East vs West 4,EvW,"August 6, 2022",Turkey,Genadi Kvikvinia,Jerry Cadorette,Jerry Cadorette,Right,40.0,52.0,Hook,Press,Press,,140.0,147.0,-7.0,185.0,187.0,-2.0,Georgia,USA,0,1,1,transatlantic,0,37.2,50.0,16.7,male,male,False,False,77,0,6,2,0,0,16,2,0,2,0.67,0,0,0.5,0,0,0,0,0,0,0,0,0.444,0.5,0.5,0.667
East vs West 4,EvW,"August 6, 2022",Turkey,Kydyrgali Ongarbaev,John Brzenk,Kydyrgali Ongarbaev,Right,30.0,60.0,Toproll,Hook,Hook,Toproll,105.0,104.0,1.0,186.0,181.0,5.0,Kazakhstan,USA,0,1,1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,0,77,1,1,6,1,3,15,0,0,0.5,0,2,0.67,0,0,0,0,0,0,0,0,0.6,0.0,0.5,0.333
East vs West 4,EvW,"August 6, 2022",Turkey,John Brzenk,Kydyrgali Ongarbaev,Kydyrgali Ongarbaev,Right,60.0,30.0,Hook,Toproll,Toproll,Hook,104.0,105.0,-1.0,181.0,186.0,-5.0,USA,Kazakhstan,1,0,-1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,77,0,6,1,1,1,15,3,0,2,0.67,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.333,0.6,0.0
East vs West 3,EvW,"May 21, 2022",Turkey,Artyom Morozov,Derek Smith,Artyom Morozov,Right,27.0,39.0,Toproll,Hook,Hook,Toproll,142.0,153.0,-11.0,195.0,203.0,-8.0,Kazakhstan,USA,0,1,1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,98,0,2,0,2,0,3,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.733,1.0,0.5,0.25
East vs West 3,EvW,"May 21, 2022",Turkey,Derek Smith,Artyom Morozov,Artyom Morozov,Right,39.0,27.0,Hook,Toproll,Toproll,Hook,153.0,142.0,11.0,203.0,195.0,8.0,USA,Kazakhstan,1,0,-1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,0,98,2,0,2,0,2,3,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0.733,1.0
East vs West 3,EvW,"May 21, 2022",Turkey,Marcio Barboza,Sahip Caglar,Marcio Barboza,Left,52.0,44.0,Toproll,Hook,Hook,Toproll,111.0,112.0,-1.0,183.0,182.0,1.0,Brazil,Turkey,1,0,-1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,0,0,3,0,0,0,3,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Sahip Caglar,Marcio Barboza,Marcio Barboza,Left,44.0,52.0,Hook,Toproll,Toproll,Hook,112.0,111.0,1.0,182.0,183.0,-1.0,Turkey,Brazil,0,1,1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,0,0,0,0,3,0,0,3,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Tobias Sporrong,Evgeny Prudnik,Tobias Sporrong,Left,27.0,37.0,Side,Hook,Hook,Toproll,130.0,115.0,15.0,193.0,185.0,8.0,Sweden,Ukraine,0,0,0,domestic,1,47.4,39.7,67.9,male,male,False,False,98,98,1,0,4,2,2,7,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0.2,1.0,0.5,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Evgeny Prudnik,Tobias Sporrong,Tobias Sporrong,Left,37.0,27.0,Hook,Toproll,Side,Hook,115.0,130.0,-15.0,185.0,193.0,-8.0,Ukraine,Sweden,0,0,0,domestic,0,39.7,47.4,32.1,male,male,False,False,98,98,4,2,1,0,7,2,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,1.0
East vs West 3,EvW,"May 21, 2022",Turkey,Artyom Morozov,Matt Mask,Artyom Morozov,Left,27.0,43.0,Toproll,Hook,Toproll,Hook,142.0,114.0,28.0,195.0,196.0,-1.0,Kazakhstan,Canada,0,1,1,transatlantic,1,53.4,53.4,50.0,male,male,False,False,98,343,2,0,0,0,3,0,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0.733,1.0,1.0,0.333
East vs West 3,EvW,"May 21, 2022",Turkey,Matt Mask,Artyom Morozov,Artyom Morozov,Left,43.0,27.0,Toproll,Hook,Toproll,Hook,114.0,142.0,-28.0,196.0,195.0,1.0,Canada,Kazakhstan,1,0,-1,transatlantic,0,53.4,53.4,50.0,male,male,False,False,343,98,0,0,2,0,0,3,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.333,0.733,1.0
East vs West 3,EvW,"May 21, 2022",Turkey,Zurab Tavberidze,Efe Komek,Zurab Tavberidze,Left,28.0,30.0,Hook,Side,Toproll,Hook,105.0,120.0,-15.0,180.0,186.0,-6.0,Georgia,Turkey,0,0,0,domestic,1,44.2,53.4,40.4,male,male,False,False,98,98,1,2,0,0,3,0,0,0,1.0,2,0,1.0,0,0,0,0,0,0,0,0,0.5,0.5,0.8,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Efe Komek,Zurab Tavberidze,Zurab Tavberidze,Left,30.0,28.0,Toproll,Hook,Hook,Side,120.0,105.0,15.0,186.0,180.0,6.0,Turkey,Georgia,0,0,0,domestic,0,53.4,44.2,59.6,male,male,False,False,98,98,0,0,1,2,0,3,2,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0.8,0.5,0.5,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Paul Linn,Davit Samushia,Paul Linn,Right,44.0,33.0,Side,Hook,Press,Hook,95.0,85.0,10.0,183.0,178.0,5.0,USA,Georgia,1,0,-1,transatlantic,1,47.4,82.4,50.0,male,male,False,False,0,0,3,0,2,0,4,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.333,0.75,0.833,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Davit Samushia,Paul Linn,Paul Linn,Right,33.0,44.0,Press,Hook,Side,Hook,85.0,95.0,-10.0,178.0,183.0,-5.0,Georgia,USA,0,1,1,transatlantic,0,82.4,47.4,50.0,male,male,False,False,0,0,2,0,3,0,2,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.833,0.5,0.333,0.75
East vs West 3,EvW,"May 21, 2022",Turkey,Arif Ertem,Krasimir Kostadinov,Arif Ertem,Right,34.0,37.0,Toproll,Hook,Hook,Side,150.0,104.0,46.0,186.0,180.0,6.0,Turkey,Bulgaria,0,0,0,domestic,1,53.4,44.2,59.6,male,male,False,False,98,0,4,0,0,0,5,0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.4,0.5,0.4,1.0
East vs West 3,EvW,"May 21, 2022",Turkey,Krasimir Kostadinov,Arif Ertem,Arif Ertem,Right,37.0,34.0,Hook,Side,Toproll,Hook,104.0,150.0,-46.0,180.0,186.0,-6.0,Bulgaria,Turkey,0,0,0,domestic,0,44.2,53.4,40.4,male,male,False,False,0,98,0,0,4,0,0,5,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0.4,1.0,0.4,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Marcio Barboza,Tobias Sporrong,Marcio Barboza,Right,52.0,27.0,Toproll,Hook,Side,Hook,111.0,130.0,-19.0,183.0,193.0,-10.0,Brazil,Sweden,1,0,-1,transatlantic,1,53.4,47.4,57.1,male,male,False,False,0,98,3,0,1,0,3,2,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.2,1.0
East vs West 3,EvW,"May 21, 2022",Turkey,Tobias Sporrong,Marcio Barboza,Marcio Barboza,Right,27.0,52.0,Side,Hook,Toproll,Hook,130.0,111.0,19.0,193.0,183.0,10.0,Sweden,Brazil,0,1,1,transatlantic,0,47.4,53.4,42.9,male,male,False,False,98,0,1,0,3,0,2,3,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,1.0,0.0,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Evgeny Prudnik,Matt Mask,Evgeny Prudnik,Right,37.0,43.0,Hook,Toproll,Toproll,Hook,115.0,114.0,1.0,185.0,196.0,-11.0,Ukraine,Canada,0,1,1,transatlantic,1,39.7,53.4,40.4,male,male,False,False,98,343,4,2,0,0,7,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,0.333
East vs West 3,EvW,"May 21, 2022",Turkey,Matt Mask,Evgeny Prudnik,Evgeny Prudnik,Right,43.0,37.0,Toproll,Hook,Hook,Toproll,114.0,115.0,-1.0,196.0,185.0,11.0,Canada,Ukraine,1,0,-1,transatlantic,0,53.4,39.7,59.6,male,male,False,False,343,98,0,0,4,2,0,7,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0.333,0.5,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Revaz Lutidze,Michael Todd,Revaz Lutidze,Right,39.0,51.0,Toproll,Hook,King's Move,Side,145.0,105.0,40.0,195.0,191.0,4.0,Georgia,USA,0,1,1,transatlantic,1,53.4,45.5,100.0,male,male,False,False,0,98,0,1,3,0,1,3,0,0,0.5,0,-2,0.0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,0.333
East vs West 3,EvW,"May 21, 2022",Turkey,Michael Todd,Revaz Lutidze,Revaz Lutidze,Right,51.0,39.0,King's Move,Side,Toproll,Hook,105.0,145.0,-40.0,191.0,195.0,-4.0,USA,Georgia,1,0,-1,transatlantic,0,45.5,53.4,0.0,male,male,False,False,98,0,3,0,0,1,3,1,0,-2,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.333,0.5,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Todd Hutchings,Irakli Zirakashvili,Todd Hutchings,Right,58.0,27.0,Side,Press,Toproll,Press,98.0,95.0,3.0,180.0,190.0,-10.0,USA,Georgia,1,0,-1,transatlantic,1,58.3,58.5,42.9,male,male,False,False,98,0,3,0,2,2,6,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.727,0.692,0.0
East vs West 3,EvW,"May 21, 2022",Turkey,Irakli Zirakashvili,Todd Hutchings,Todd Hutchings,Right,27.0,58.0,Toproll,Press,Side,Press,95.0,98.0,-3.0,190.0,180.0,10.0,Georgia,USA,0,1,1,transatlantic,0,58.5,58.3,57.1,male,male,False,False,0,98,2,2,3,0,4,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.692,0.0,1.0,0.727
East vs West 3,EvW,"May 21, 2022",Turkey,Genadi Kvikvinia,Dave Chaffee,Genadi Kvikvinia,Right,40.0,48.0,Hook,Press,Side,Press,140.0,125.0,15.0,185.0,188.0,-3.0,Georgia,USA,0,1,1,transatlantic,1,37.2,58.3,32.1,male,male,False,False,98,49,1,1,6,1,2,10,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.444,0.5,0.667,0.286
East vs West 3,EvW,"May 21, 2022",Turkey,Dave Chaffee,Genadi Kvikvinia,Genadi Kvikvinia,Right,48.0,40.0,Side,Press,Hook,Press,125.0,140.0,-15.0,188.0,185.0,3.0,USA,Georgia,1,0,-1,transatlantic,0,58.3,37.2,67.9,male,male,False,False,49,98,6,1,1,1,10,2,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.667,0.286,0.444,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,John Brzenk,Zurab Tavberidze,John Brzenk,Right,60.0,28.0,Hook,Toproll,Hook,Side,104.0,105.0,-1.0,181.0,180.0,1.0,USA,Georgia,1,0,-1,transatlantic,1,39.7,44.2,50.0,male,male,False,False,98,98,4,0,1,2,6,3,0,0,0.5,0,0,1.0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,0.5
East vs West 3,EvW,"May 21, 2022",Turkey,Zurab Tavberidze,John Brzenk,John Brzenk,Right,28.0,60.0,Hook,Side,Hook,Toproll,105.0,104.0,1.0,180.0,181.0,-1.0,Georgia,USA,0,1,1,transatlantic,0,44.2,39.7,50.0,male,male,False,False,98,98,1,2,4,0,3,6,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.333
East vs West 2,EvW,"February 12, 2022",Turkey,Vlad Dzisiak,Ramzi Tayba,Vlad Dzisiak,Right,25.0,38.0,Toproll,Hook,Toproll,,75.0,79.0,-4.0,175.0,175.0,0.0,Ukraine,Qatar,0,0,0,domestic,1,53.4,50.0,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
East vs West 2,EvW,"February 12, 2022",Turkey,Ramzi Tayba,Vlad Dzisiak,Vlad Dzisiak,Right,38.0,25.0,Toproll,,Toproll,Hook,79.0,75.0,4.0,175.0,175.0,-0.0,Qatar,Ukraine,0,0,0,domestic,0,50.0,53.4,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.5
East vs West 2,EvW,"February 12, 2022",Turkey,Angie Rose,Anna Gronlund,Angie Rose,Right,57.0,49.0,Toproll,Hook,Toproll,,74.0,78.0,-4.0,172.0,167.0,5.0,Canada,Sweden,1,0,-1,transatlantic,1,53.4,50.0,50.0,female,female,False,False,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5
